# time[us], force_in[kN], force_out[kN], force_avg[kN]
-6.569700604284929568e+02 9.223275745936897196e-02 3.217637695863120179e-02 6.220456720900008341e-02
-6.559700299090520730e+02 9.255997577828180278e-02 3.199272158415770312e-02 6.227634868121975642e-02
-6.549699993896111891e+02 9.317630853174584116e-02 3.188373321778698033e-02 6.253002087476641768e-02
-6.539699688701703053e+02 9.317630853174584116e-02 3.296411484432070632e-02 6.307021168803327027e-02
-6.529699383507294215e+02 9.334470249194845581e-02 3.325675858516492084e-02 6.330073053855668486e-02
-6.519699078312885376e+02 9.365283978174573920e-02 3.359620936112163447e-02 6.362452457143369378e-02
-6.509698773118476538e+02 9.399923608622298699e-02 3.403511796016477076e-02 6.401717702319387193e-02
-6.499698467924067700e+02 9.462506087602033655e-02 3.419078983516474213e-02 6.440792535559253240e-02
-6.489698162729658861e+02 9.507284453896373833e-02 3.420958486469229815e-02 6.464121470182801477e-02
-6.479697857535250023e+02 9.474554865489170918e-02 3.498796324376671207e-02 6.486675594932921063e-02
-6.469697552340841185e+02 9.413897941581778062e-02 3.542674831632681293e-02 6.478286386607229330e-02
-6.459697247146432346e+02 9.478398219117942225e-02 3.529934500191544977e-02 6.504166359654743601e-02
-6.449696941952023508e+02 9.508243353174593293e-02 3.561070775598984550e-02 6.534657064386789616e-02
-6.439696636757614669e+02 9.505352111872633625e-02 3.655420303501376311e-02 6.580386207687005662e-02
-6.429696331563205831e+02 9.411972386509447064e-02 3.731368186215160143e-02 6.571670286362303604e-02
-6.419696026368796993e+02 9.397052728174580538e-02 3.779017101821277591e-02 6.588034914997928371e-02
-6.409695721174388154e+02 9.364317322380460995e-02 3.824773211622597285e-02 6.594545267001529487e-02
-6.399695415979979316e+02 9.367219228891783545e-02 3.872424027636150318e-02 6.619821628263966584e-02
-6.389695110785570478e+02 9.379231163328402565e-02 3.917228983516485297e-02 6.648230073422443931e-02
-6.379694805591161639e+02 9.335454357149740312e-02 3.903562203451023394e-02 6.619508280300381853e-02
-6.369694500396752801e+02 9.431733080330784169e-02 3.996016074937466106e-02 6.713874577634125485e-02
-6.359694195202343963e+02 9.475503099558034437e-02 4.028103504265889701e-02 6.751803301911962762e-02
-6.349693890007935124e+02 9.443733379993543564e-02 4.104988287844900385e-02 6.774360833919221281e-02
-6.339693584813526286e+02 9.445679295920113294e-02 4.104989238048628586e-02 6.775334266984370246e-02
-6.329693279619117448e+02 9.457666991244532972e-02 4.153601660224044700e-02 6.805634325734288836e-02
-6.319692974424708609e+02 9.399003491923588194e-02 4.247007635835200329e-02 6.823005563879394608e-02
-6.309692669230299771e+02 9.462542931052564388e-02 4.355980798946352400e-02 6.909261864999458047e-02
-6.299692364035890932e+02 9.524127728174588969e-02 4.399811796016478427e-02 6.961969762095533698e-02
-6.289692058841482094e+02 9.491380687606618127e-02 4.416337739067198453e-02 6.953859213336907596e-02
-6.279691753647073256e+02 9.493338238307039156e-02 4.463999957525368462e-02 6.978669097916204156e-02
-6.269691448452664417e+02 9.575701771962356890e-02 4.542798451390955838e-02 7.059250111676657058e-02
-6.259691143258255579e+02 9.668068302436010064e-02 4.618714027178353471e-02 7.143391164807182114e-02
-6.249690838063846741e+02 9.699838022000502324e-02 4.650811908747667922e-02 7.175324965374085817e-02
-6.239690532869437902e+02 9.682971478174577651e-02 4.680021171016487957e-02 7.181496324595532110e-02
-6.229690227675029064e+02 9.716708444084365404e-02 4.680021171016487957e-02 7.198364807550426681e-02
-6.219689922480620226e+02 9.779262805693958449e-02 4.748082362876950707e-02 7.263672584285454925e-02
-6.209689617286211387e+02 9.812018572342307010e-02 4.899894510377411638e-02 7.355956541359859324e-02
-6.199689312091802549e+02 9.839841194877867181e-02 4.944663358516479534e-02 7.392252276697172664e-02
-6.189689006897393710e+02 9.794162103174575140e-02 4.963135318780163840e-02 7.378648710977370184e-02
-6.179688701702984872e+02 9.812024389729231966e-02 5.090583292766163309e-02 7.451303841247697290e-02
-6.169688396508576034e+02 9.859679453858219422e-02 5.257947424507144335e-02 7.558813439182682226e-02
-6.159688091314167195e+02 9.904361833268270077e-02 5.304650887414569943e-02 7.604506360341420357e-02
-6.149687786119758357e+02 9.856707738703780752e-02 5.348438175113721937e-02 7.602572956908751345e-02
-6.139687480925349519e+02 9.858692437209864989e-02 5.317302849909990442e-02 7.587997643559928063e-02
-6.129687175730941817e+02 9.873583978174581277e-02 5.304656588636867676e-02 7.589120283405724476e-02
-6.119686870536531842e+02 9.873583978174581277e-02 5.382494426544314620e-02 7.628039202359447601e-02
-6.109686565342121867e+02 9.874579720903327307e-02 5.430173748669396561e-02 7.652376734786361934e-02
-6.099686260147714165e+02 9.940111615054270100e-02 5.505082108516480555e-02 7.722596861785374633e-02
-6.089685954953306464e+02 1.003342541003228588e-01 5.471014454641291713e-02 7.752219932336788799e-02
-6.079685649758896488e+02 1.003142907675236561e-01 5.428224880845270578e-02 7.729826978798817749e-02
-6.069685344564486513e+02 1.001654335317457567e-01 5.459360206048994441e-02 7.737951779611784708e-02
-6.059685039370078812e+02 9.997657206521035067e-02 5.490495531252701650e-02 7.744076368886868011e-02
-6.049684734175671110e+02 9.904351168058908583e-02 5.488533360576548087e-02 7.696442264317727988e-02
-6.039684428981261135e+02 9.922239632854737423e-02 5.457398035372833245e-02 7.689818834113784640e-02
-6.029684123786851160e+02 9.937121478174577860e-02 5.426262710169107994e-02 7.681692094171843621e-02
-6.019683818592443458e+02 9.937121478174577860e-02 5.443797769567570999e-02 7.690459623871073735e-02
-6.009683513398035757e+02 9.938126916548192802e-02 5.442813358516492700e-02 7.690470137532343098e-02
-5.999683208203625782e+02 9.953005853174586026e-02 5.458380546016489837e-02 7.705693199595538279e-02
-5.989682903009215806e+02 9.968890228174583090e-02 5.424284386029750576e-02 7.696587307102166486e-02
-5.979682597814808105e+02 9.937121478174577860e-02 5.333843046016481515e-02 7.635482262095530381e-02
-5.969682292620400403e+02 9.936112161543012022e-02 5.331864721877136587e-02 7.633988441710073958e-02
-5.959681987425990428e+02 9.956036711762744629e-02 5.270584183743089179e-02 7.613310447752916210e-02
-5.949681682231580453e+02 1.001654335317457567e-01 5.222890608562252845e-02 7.619716980868414258e-02
-5.939681377037172751e+02 1.003445217882463630e-01 5.175195132973996193e-02 7.604823655899316248e-02
-5.929681071842765050e+02 1.004628571339554743e-01 5.115902421016490370e-02 7.581094067206019249e-02
-5.919680766648355075e+02 1.000065897817457861e-01 5.116896334104751448e-02 7.558777656139664680e-02
-5.909680461453945099e+02 9.999643844156080874e-02 5.096355780348550690e-02 7.547999812252315088e-02
-5.899680156259537398e+02 9.987822913923527501e-02 5.006932108516488900e-02 7.497377511220007507e-02
-5.889679851065129697e+02 1.009901644761698053e-01 4.989371393617660772e-02 7.544193920617320304e-02
-5.879679545870719721e+02 1.015746664275065519e-01 4.911533555710224236e-02 7.534500099230440062e-02
-5.869679240676309746e+02 1.011083059089813163e-01 4.881395944409640947e-02 7.496113267653886636e-02
-5.859678935481902045e+02 1.007906087133365325e-01 4.885393451448178520e-02 7.482227161390915537e-02
-5.849678630287494343e+02 1.003140677676915837e-01 4.944663358516479534e-02 7.488035067642818954e-02
-5.839678325093084368e+02 1.003140580720466718e-01 4.928094656298483145e-02 7.479750231751575162e-02
-5.829678019898674393e+02 9.999636087640183246e-02 4.932103565781646021e-02 7.465869826710914980e-02
-5.819677714704266691e+02 1.000168283827346377e-01 5.006932108516489593e-02 7.504307473394976336e-02
-5.809677409509858990e+02 1.000270863750131467e-01 5.007936473845638059e-02 7.505322555673477058e-02
-5.799677104315449014e+02 1.004728630394671335e-01 5.038066483516483868e-02 7.542676393731598261e-02
-5.789676799121039039e+02 9.998605440589883320e-02 5.039072749253073469e-02 7.518839094921478394e-02
-5.779676493926631338e+02 9.969917966531420539e-02 5.088796909777699995e-02 7.529357438154560267e-02
-5.769676188732223636e+02 1.005139822693853352e-01 5.209305546016482213e-02 7.630351886477507173e-02
-5.759675883537813661e+02 1.008111053066039625e-01 5.177162054668738717e-02 7.629136292664567831e-02
-5.749675578343403686e+02 1.010978830907398318e-01 5.180191304119395601e-02 7.644989806596688697e-02
-5.739675273148995984e+02 1.006522809478936492e-01 5.225883750271662770e-02 7.645555922530514192e-02
-5.729674967954588283e+02 1.004624693081604958e-01 5.272586262975367810e-02 7.659416596895708695e-02
-5.719674662760178308e+02 1.004934565891834330e-01 5.287141483516477614e-02 7.668243571217410459e-02
-5.709674357565768332e+02 1.004934662848282478e-01 5.287141483516477614e-02 7.668244055999651199e-02
-5.699674052371360631e+02 1.009907171279278565e-01 5.303723488586515461e-02 7.701397600689650902e-02
-5.689673747176952929e+02 1.017538710317456851e-01 5.286125715742722581e-02 7.730756409458645895e-02
-5.679673441982542954e+02 1.014258091917286664e-01 5.336893199948909011e-02 7.739737059560887478e-02
-5.669673136788132979e+02 1.014465675674077610e-01 5.398147132378873503e-02 7.771401944559824804e-02
-5.659672831593725277e+02 1.015742398191320367e-01 5.474966351901395384e-02 7.816195166907299874e-02
-5.649672526399317576e+02 1.011393028856491794e-01 5.474967302105109707e-02 7.794448795335014168e-02
-5.639672221204907601e+02 1.017538710317456851e-01 5.521669814808820298e-02 7.848528458991693713e-02
-5.629671916010497625e+02 1.019439832364702758e-01 5.552805140012546936e-02 7.873601731829787953e-02
-5.619671610816089924e+02 1.028762097956321259e-01 5.549738832616919748e-02 7.918679906090066167e-02
-5.609671305621682222e+02 1.028344506531522207e-01 5.504058739112985266e-02 7.893751902214103666e-02
-5.599671000427272247e+02 1.018813590662174667e-01 5.438716080087620947e-02 7.813425993354683463e-02
-5.589670695232862272e+02 1.014466451325667373e-01 5.368053230449290614e-02 7.756358871852982173e-02
-5.579670390038454570e+02 1.015845559852798646e-01 5.426219951001833020e-02 7.792337774764909741e-02
-5.569670084844046869e+02 1.012878207738564657e-01 5.396111796016478390e-02 7.762446936701061784e-02
-5.559669779649636894e+02 1.014361835317457577e-01 5.430330532282734435e-02 7.786974442728655799e-02
-5.549669474455226919e+02 1.016160280485467332e-01 5.489514921016481336e-02 7.825558862935577675e-02
-5.539669169260819217e+02 1.022514224398365090e-01 5.506112129345996226e-02 7.865627186664823911e-02
-5.529668864066411516e+02 1.028762970564359724e-01 5.534154541450008596e-02 7.910892123546803267e-02
-5.519668558872001540e+02 1.033633674724159790e-01 5.476011575990390179e-02 7.906174161615994733e-02
-5.509668253677591565e+02 1.034695347838057028e-01 5.518583553135127800e-02 7.932768515757848693e-02
-5.499667948483183864e+02 1.028763261433706250e-01 5.473947733516484893e-02 7.880790173926774389e-02
-5.489667643288776162e+02 1.031940233390155198e-01 5.474982505364585361e-02 7.897192419633068672e-02
-5.479667338094366187e+02 1.031623282759166066e-01 5.489514921016481336e-02 7.902873874304071344e-02
-5.469667032899956212e+02 1.027175114803052097e-01 5.489514921016481336e-02 7.880633034523501501e-02
-5.459666727705548510e+02 1.030457963201545646e-01 5.489514921016481336e-02 7.897047276515968550e-02
-5.449666422511140809e+02 1.038400344614440751e-01 5.505082108516478473e-02 7.944542777330443339e-02
-5.439666117316730833e+02 1.041577413527339374e-01 5.504042585649787656e-02 7.959908360461590004e-02
-5.429665812122320858e+02 1.051108232440237933e-01 5.490555394086892721e-02 8.000818859244636372e-02
-5.419665506927913157e+02 1.054072772817458148e-01 5.521690719290599930e-02 8.031209223732591052e-02
-5.409665201733505455e+02 1.057462370266031293e-01 5.535174110038632717e-02 8.054898906349472476e-02
-5.399664896539095480e+02 1.062014960317456402e-01 5.490558244698041240e-02 8.055353923936302285e-02
-5.389664591344685505e+02 1.063603397817457219e-01 5.535172209631190887e-02 8.085603093902882232e-02
-5.379664286150277803e+02 1.060533174911090504e-01 5.520649296016474916e-02 8.062990522563689977e-02
-5.369663980955870102e+02 1.068475459367539404e-01 5.507174457101895321e-02 8.095964525388645028e-02
-5.359663675761460127e+02 1.066566580804395592e-01 5.568397983012916136e-02 8.117031895528435681e-02
-5.349663370567050151e+02 1.065405721243417592e-01 5.615100495716627421e-02 8.134578854075401322e-02
-5.339663065372642450e+02 1.071759665156315627e-01 5.631717658324202069e-02 8.174657154943679171e-02
-5.329662760178234748e+02 1.074615323441581588e-01 5.708505521124057625e-02 8.227329377769937446e-02
-5.319662454983824773e+02 1.075044161814436156e-01 5.723022733516477251e-02 8.236732175830419056e-02
-5.309662149789414798e+02 1.082771978606232172e-01 5.723022733516477251e-02 8.275371259789399137e-02
-5.299661844595007096e+02 1.085948950562681120e-01 5.721969907797744975e-02 8.290729706712278435e-02
-5.289661539400599395e+02 1.090929409422473767e-01 5.708509321938926712e-02 8.308901708081832538e-02
-5.279661234206189420e+02 1.095156904501214390e-01 5.723022733516477251e-02 8.337295889264310922e-02
-5.269660929011779444e+02 1.092518428661168328e-01 5.723022733516477251e-02 8.324103510064080613e-02
-5.259660623817371743e+02 1.100245275888476620e-01 5.739646547550075750e-02 8.371049653217421671e-02
-5.249660318622964041e+02 1.101617985289990442e-01 5.771839449491109053e-02 8.394009651195506738e-02
-5.239660013428554066e+02 1.102049926269206281e-01 5.850735814339592944e-02 8.435617538515827185e-02
-5.229659708234144091e+02 1.111364629257823311e-01 5.909828983516483142e-02 8.511737638047357779e-02
-5.219659403039736389e+02 1.111364726214271736e-01 5.910889410864953591e-02 8.512268336503835131e-02
-5.209659097845328688e+02 1.117935173877243060e-01 5.942024736068660801e-02 8.560688237420545355e-02
-5.199658792650918713e+02 1.127574487056302172e-01 5.972097733516470303e-02 8.623921302039745662e-02
-5.189658487456508738e+02 1.138259960317457159e-01 5.972097733516470303e-02 8.677348668345520599e-02
-5.179658182262101036e+02 1.138368551540065859e-01 5.987664921016477848e-02 8.685675218208568915e-02
-5.169657877067693335e+02 1.145048463033685876e-01 5.986599742649424682e-02 8.718542186493141721e-02
-5.159657571873283359e+02 1.154361905588471016e-01 5.958662803158022020e-02 8.751140929521365741e-02
-5.149657266678873384e+02 1.160606967409412438e-01 6.004299187290981082e-02 8.805184430692553077e-02
-5.139656961484465683e+02 1.163892918414264344e-01 6.051001699994684735e-02 8.844965442068664085e-02
-5.129656656290057981e+02 1.171835299827161531e-01 6.065500858516473248e-02 8.891926928394044971e-02
-5.119656351095648006e+02 1.176491633278757554e-01 6.099845021673407086e-02 8.932380677230492005e-02
-5.109656045901238031e+02 1.183064020070708627e-01 6.193250997284573817e-02 9.011945598995829698e-02
-5.099655740706830329e+02 1.194183373440053791e-01 6.268946125809554681e-02 9.105389930105045604e-02
-5.089655435512422628e+02 1.198620585317456411e-01 6.299008671016470551e-02 9.142607262095517329e-02
-5.079655130318012652e+02 1.198620585317456411e-01 6.265726835615452461e-02 9.125966344395008978e-02
-5.069654825123602677e+02 1.198620585317456411e-01 6.254456469324946866e-02 9.120331161249756180e-02
-5.059654519929194976e+02 1.202016969717444733e-01 6.333369937840316322e-02 9.176769817507382521e-02
-5.049654214734787274e+02 1.208370913630342491e-01 6.361277421016481304e-02 9.222493278659953109e-02
-5.039653909540377299e+02 1.216423243656131470e-01 6.361277421016481304e-02 9.262754928788898001e-02
-5.029653604345967324e+02 1.222557193386797914e-01 6.411214427173790587e-02 9.318393180520884167e-02
-5.019653299151559622e+02 1.225734165343246723e-01 6.452521683170851785e-02 9.354931668301659509e-02
-5.009652993957151921e+02 1.227432939281932062e-01 6.457921690896065159e-02 9.366125541857692194e-02
-4.999652688762741946e+02 1.233786883194831208e-01 6.502463440346727130e-02 9.420166136147520297e-02
-4.989652383568331970e+02 1.240140827107728272e-01 6.532516483516470629e-02 9.466962377296876674e-02
-4.979652078373924269e+02 1.242765244262705876e-01 6.532516483516470629e-02 9.480084463071764000e-02
-4.969651773179516567e+02 1.238552777433522128e-01 6.532516483516470629e-02 9.459022128925845263e-02
-4.959651467985106592e+02 1.243207559581938071e-01 6.516949296016473492e-02 9.474512445917926406e-02
